original label,Bait.Mann,bait_full_name,gene_name,median_log2,p_value
ORF3b,Orf3b,SARS_CoV_ORF3b,BLVRA,7.12865462,5.89E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,WWP2,8.47350929,7.93E-46
ORF3b,Orf3b,SARS_CoV_ORF3b,STUB1,9.299916387,1.06E-268
ORF3b,Orf3b,SARS_CoV_ORF3b,SLC30A1,7.589321911,1.23E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,PTPRJ,8.855614706,0.00E+00
ORF3b,Orf3b,SARS_CoV_ORF3b,PSMD4,2.371370457,4.04E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,MAFG,7.244307585,3.59E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,HINT1,7.447904608,3.99E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,BAMBI,6.187398509,7.30E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,GET4,6.029385993,2.35E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,OBI1,6.186011454,7.39E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,IFITM1...,7.014478362,1.14E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,RBPMS,4.667821188,0.00E+00
ORF3b,Orf3b,SARS_CoV_ORF3b,TARBP2,8.584077528,2.56E-36
ORF3b,Orf3b,SARS_CoV_ORF3b,SARS_CoV_ORF3b,15.81140969,0.00E+00
ORF3b,Orf3b,SARS_CoV_ORF3b,MYRF,10.41189829,0.00E+00
ORF3b,Orf3b,SARS_CoV_ORF3b,HERC1,9.774451969,0.00E+00
ORF3b,Orf3b,SARS_CoV_ORF3b,MLF2,3.95209439,1.18E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,FAT1,9.071318895,4.62E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,LRRC47,6.382252535,3.40E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,DNAJA2,2.670121204,6.93E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,TBCE,6.5871592,3.57E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,BAG3,8.050580664,2.27E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,ACO1,6.314964944,1.28E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,PTPRM,6.989248387,8.92E-10
ORF3b,Orf3b,SARS_CoV_ORF3b,OSMR,8.744469779,8.37E-23
ORF3b,Orf3b,SARS_CoV_ORF3b,TNFRSF10D,6.751751947,0.0003188
ORF3b,Orf3b,SARS_CoV_ORF3b,SLC12A7,7.771039258,0.00E+00
ORF3b,Orf3b,SARS_CoV_ORF3b,CMIP,7.989416033,1.24E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,NOTCH3,6.969840861,8.02E-07
ORF3b,Orf3b,SARS_CoV_ORF3b,LSR,7.056011526,1.11E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,BAG6,11.2780563,2.41E-50
ORF3b,Orf3b,SARS_CoV_ORF3b,ATP6V1B1...,6.801292804,3.57E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,PSMC2,2.336094451,1.10E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,STX6,7.935417142,1.40E-133
ORF3b,Orf3b,SARS_CoV_ORF3b,PSMD12,2.371217768,3.69E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,TNFRSF10A,7.599783222,4.43E-16
ORF3b,Orf3b,SARS_CoV_ORF3b,TRAFD1,7.030651309,1.38E-05
ORF3b,Orf3b,SARS_CoV_ORF3b,NAPA...,7.649743865,1.10E-04
ORF3b,Orf3b,SARS_CoV_ORF3b,FGFR1...,9.285368117,3.00E-24
ORF3b,Orf3b,SARS_CoV_ORF3b,DDR1...,8.492797203,2.10E-107
ORF3b,Orf3b,SARS_CoV_ORF3b,HUWE1,4.234626413,8.33E-05
ORF4,Orf4,HCoV_ORF4,CNEP1R1,6.793652598,4.38E-05
ORF4,Orf4,HCoV_ORF4,SNX27,6.824255432,3.34E-04
ORF4,Orf4,HCoV_ORF4,CTDNEP1,8.770611488,1.03E-06
ORF4,Orf4,HCoV_ORF4,HCoV_ORF4,8.254508318,3.16E-08
ORF4,Orf4,HCoV_ORF4,LRRC47,5.994472457,6.13E-04
ORF4a,Orf4a,HCoV_ORF4a,TMUB1,7.051409291,1.83E-04
ORF4a,Orf4a,HCoV_ORF4a,RFT1,8.23258782,1.16E-04
ORF4a,Orf4a,HCoV_ORF4a,XPO6,8.199169291,1.26E-34
ORF4a,Orf4a,HCoV_ORF4a,COG5,12.28800244,2.33E-05
ORF4a,Orf4a,HCoV_ORF4a,C19orf25,10.30968153,1.38E-15
ORF4a,Orf4a,HCoV_ORF4a,NCDN,6.723852192,8.88E-05
ORF4a,Orf4a,HCoV_ORF4a,VPS18,8.727151773,0.00E+00
ORF4a,Orf4a,HCoV_ORF4a,EVI5,7.527854238,1.39E-04
ORF4a,Orf4a,HCoV_ORF4a,REEP6,11.26885246,2.62E-39
ORF4a,Orf4a,HCoV_ORF4a,HMOX2,9.772143615,0.00E+00
ORF4a,Orf4a,HCoV_ORF4a,NDUFB5,7.229651866,2.12E-04
ORF4a,Orf4a,HCoV_ORF4a,RINT1,11.45165223,4.55E-12
ORF4a,Orf4a,HCoV_ORF4a,DPAGT1,7.926703192,4.18E-12
ORF4a,Orf4a,HCoV_ORF4a,TBC1D20,7.501756616,1.04E-05
ORF4a,Orf4a,HCoV_ORF4a,FAM49B...,8.353616934,3.60E-05
ORF4a,Orf4a,HCoV_ORF4a,SLC39A14,10.68622441,2.85E-05
ORF4a,Orf4a,HCoV_ORF4a,VPS41,7.444663877,1.13E-20
ORF4a,Orf4a,HCoV_ORF4a,CIP2A,10.19789983,6.81E-08
ORF4a,Orf4a,HCoV_ORF4a,THADA,10.87185738,4.34E-04
ORF4a,Orf4a,HCoV_ORF4a,DAD1,8.073432459,1.07E-05
ORF4a,Orf4a,HCoV_ORF4a,PDS5B,4.91845116,1.07E-04
ORF4a,Orf4a,HCoV_ORF4a,TNPO3,13.57383404,7.14E-05
ORF4a,Orf4a,HCoV_ORF4a,VDAC2,6.664273952,4.26E-20
ORF4a,Orf4a,HCoV_ORF4a,TNPO1,4.636794193,1.47E-04
ORF4a,Orf4a,HCoV_ORF4a,HMGCR,8.016577424,3.88E-04
ORF4a,Orf4a,HCoV_ORF4a,PTDSS2,11.06621981,1.95E-04
ORF4a,Orf4a,HCoV_ORF4a,TTYH3,12.65822409,6.03E-15
ORF4a,Orf4a,HCoV_ORF4a,PPP2R1B,7.891928328,1.55E-04
ORF4a,Orf4a,HCoV_ORF4a,UNC13D,8.143797256,1.42E-08
ORF4a,Orf4a,HCoV_ORF4a,ATP5F1B,4.904881705,6.45E-05
ORF4a,Orf4a,HCoV_ORF4a,CYP4F8...,6.036756985,1.14E-04
ORF4a,Orf4a,HCoV_ORF4a,EPG5,10.31545988,5.23E-05
ORF4a,Orf4a,HCoV_ORF4a,ANO6,9.899304587,5.76E-04
ORF4a,Orf4a,HCoV_ORF4a,PIGO,10.15021007,6.51E-04
ORF4a,Orf4a,HCoV_ORF4a,VEZT,8.680134239,6.72E-04
ORF4a,Orf4a,HCoV_ORF4a,HCoV_ORF4a,15.58237502,0.00E+00
ORF4a,Orf4a,HCoV_ORF4a,CCDC115,5.339990467,3.69E-04
ORF4a,Orf4a,HCoV_ORF4a,STEAP3,8.129107573,7.17E-06
ORF4a,Orf4a,HCoV_ORF4a,TMEM135,11.05886197,1.08E-20
ORF4a,Orf4a,HCoV_ORF4a,NBEAL2,16.17279845,2.44E-64
ORF4a,Orf4a,HCoV_ORF4a,EXOC6B,13.30544927,1.48E-05
ORF4a,Orf4a,HCoV_ORF4a,ATXN10,6.071220946,1.28E-04
ORF4a,Orf4a,HCoV_ORF4a,FBXO2,9.051468322,2.14E-46
ORF4a,Orf4a,HCoV_ORF4a,LRRC8D,7.078080469,8.38E-05
ORF4a,Orf4a,HCoV_ORF4a,GEMIN6,8.528347754,2.02E-05
ORF4a,Orf4a,HCoV_ORF4a,FDFT1,10.50730483,2.58E-04
ORF4a,Orf4a,HCoV_ORF4a,TBRG4,11.4389046,1.05E-04
ORF4a,Orf4a,HCoV_ORF4a,EXOC8,9.681263621,2.19E-05
ORF4a,Orf4a,HCoV_ORF4a,SLC16A6,6.731275783,3.92E-04
ORF4a,Orf4a,HCoV_ORF4a,GALNT1...,8.714033495,9.01E-04
ORF4a,Orf4a,HCoV_ORF4a,TRIM59...,7.343279994,3.09E-05
ORF4a,Orf4a,HCoV_ORF4a,SLC39A1,7.631141693,1.72E-04
ORF4a,Orf4a,HCoV_ORF4a,PDS5A,5.242289559,1.66E-04
ORF4a,Orf4a,HCoV_ORF4a,DYM,8.789657567,3.24E-05
ORF4a,Orf4a,HCoV_ORF4a,XPO4,11.02269666,1.76E-04
ORF4a,Orf4a,HCoV_ORF4a,GLMN,8.535779438,6.47E-37
ORF4a,Orf4a,HCoV_ORF4a,ATR,10.9505594,2.81E-28
ORF4a,Orf4a,HCoV_ORF4a,RMND1,8.392513484,1.53E-64
ORF4a,Orf4a,HCoV_ORF4a,CS,10.23911905,5.89E-28
ORF4a,Orf4a,HCoV_ORF4a,HOOK3,10.3739579,0.00E+00
ORF4a,Orf4a,HCoV_ORF4a,TKFC,6.089083092,4.59E-04
ORF4a,Orf4a,HCoV_ORF4a,CANX,4.078800479,4.71E-05
ORF4a,Orf4a,HCoV_ORF4a,EBP,8.653526115,1.82E-05
ORF4a,Orf4a,HCoV_ORF4a,NBAS,10.9415008,1.23E-05
ORF4a,Orf4a,HCoV_ORF4a,VPS53,6.118099438,2.14E-04
ORF4a,Orf4a,HCoV_ORF4a,BZW1,11.61978226,1.99E-16
ORF4a,Orf4a,HCoV_ORF4a,UBE4A,9.626628659,4.77E-04
ORF4a,Orf4a,HCoV_ORF4a,PLXND1,6.721230076,2.67E-20
ORF4a,Orf4a,HCoV_ORF4a,COG2,10.4722862,4.71E-04
ORF4a,Orf4a,HCoV_ORF4a,ATRIP,8.228237889,4.24E-16
ORF4a,Orf4a,HCoV_ORF4a,PTGES,4.615339325,2.12E-04
ORF4a,Orf4a,HCoV_ORF4a,VPS8,9.705207917,9.19E-04
ORF4a,Orf4a,HCoV_ORF4a,BZW2,11.20984638,3.26E-07
ORF4a,Orf4a,HCoV_ORF4a,MFSD5,7.410961081,1.19E-05
ORF4a,Orf4a,HCoV_ORF4a,MFSD10,7.39080319,1.11E-36
ORF4a,Orf4a,HCoV_ORF4a,SLC30A5,8.480123384,2.91E-08
ORF4a,Orf4a,HCoV_ORF4a,SLC7A6,10.59865059,4.93E-05
ORF4a,Orf4a,HCoV_ORF4a,XPOT,10.20501565,6.61E-04
ORF4a,Orf4a,HCoV_ORF4a,STEAP2,7.15951722,5.70E-05
ORF4a,Orf4a,HCoV_ORF4a,SLC23A1,8.338136524,1.45E-09
ORF4a,Orf4a,HCoV_ORF4a,SLC6A6,9.016909404,2.22E-05
ORF4a,Orf4a,HCoV_ORF4a,SLC35F2,7.687100213,3.25E-05
ORF4a,Orf4a,HCoV_ORF4a,DOCK1,8.597584901,1.18E-06
ORF4a,Orf4a,HCoV_ORF4a,FBXO6,7.082856874,3.88E-06
ORF4a,Orf4a,HCoV_ORF4a,COG8,10.7963831,2.80E-04
ORF4a,Orf4a,HCoV_ORF4a,SLC30A7,12.65398507,8.13E-07
ORF4a,Orf4a,HCoV_ORF4a,BRAT1,9.095863435,6.11E-05
ORF4a,Orf4a,HCoV_ORF4a,STAG2...,8.959314069,2.33E-06
ORF4a,Orf4a,HCoV_ORF4a,SLC35F6,5.547910258,7.35E-07
ORF4a,Orf4a,HCoV_ORF4a,REEP5,12.52499726,1.40E-04
ORF4a,Orf4a,HCoV_ORF4a,WFS1,9.829706744,4.59E-04
ORF4a,Orf4a,HCoV_ORF4a,PLIN2,8.136760163,2.16E-07
ORF4a,Orf4a,HCoV_ORF4a,TLCD4,10.93747811,2.35E-79
ORF4a,Orf4a,HCoV_ORF4a,ZW10,13.60528841,1.27E-05
ORF4a,Orf4a,HCoV_ORF4a,DGAT1,9.455566936,4.47E-04
ORF4a,Orf4a,HCoV_ORF4a,SPCS1,8.436280804,7.30E-07
ORF4a,Orf4a,HCoV_ORF4a,TIMELESS,7.905287101,6.43E-11
ORF4a,Orf4a,HCoV_ORF4a,BSCL2,4.540766756,6.73E-04
ORF4a,Orf4a,HCoV_ORF4a,XPO7,11.49559135,2.47E-05
ORF4a,Orf4a,HCoV_ORF4a,IPO8,9.529190971,1.04E-09
ORF4a,Orf4a,HCoV_ORF4a,COG4,11.40324496,2.49E-04
ORF4a,Orf4a,HCoV_ORF4a,TNPO2,14.75624858,7.34E-17
ORF4a,Orf4a,HCoV_ORF4a,CLGN,8.025844416,1.25E-04
ORF4a,Orf4a,HCoV_ORF4a,TMEM245,10.82293508,4.29E-05
ORF4a,Orf4a,HCoV_ORF4a,MSMO1,9.298603224,5.46E-18
ORF4a,Orf4a,HCoV_ORF4a,SAYSD1,7.22678073,1.22E-04
ORF4a,Orf4a,HCoV_ORF4a,STEAP1B...,6.222854235,1.81E-04
ORF4a,Orf4a,HCoV_ORF4a,DNAAF5,11.07082003,1.90E-05
ORF4a,Orf4a,HCoV_ORF4a,SOAT1,4.875535519,3.09E-04
ORF4a,Orf4a,HCoV_ORF4a,RETREG2,6.926429784,2.48E-04
ORF4a,Orf4a,HCoV_ORF4a,NCEH1,8.303010975,4.44E-233
ORF4a,Orf4a,HCoV_ORF4a,SURF4,12.93115139,5.77E-05
ORF4a,Orf4a,HCoV_ORF4a,NPC1,8.903114311,4.19E-04
ORF4a,Orf4a,HCoV_ORF4a,PPP2R5A,7.560689398,2.40E-17
ORF4a,Orf4a,HCoV_ORF4a,MT-ND4,8.121435481,5.51E-11
ORF4a,Orf4a,HCoV_ORF4a,TM4SF1,6.318556347,6.13E-04
ORF4a,Orf4a,HCoV_ORF4a,XPO5,12.38784254,9.35E-06
ORF4a,Orf4a,HCoV_ORF4a,TMEM97,8.114752002,6.54E-04
ORF4a,Orf4a,HCoV_ORF4a,SCFD2,13.77589041,2.92E-05
ORF4a,Orf4a,HCoV_ORF4a,PTDSS1,5.10367846,6.95E-05
ORF4a,Orf4a,HCoV_ORF4a,RETREG3,8.886853494,9.63E-05
ORF4a,Orf4a,HCoV_ORF4a,GEMIN8,8.385316577,6.89E-32
ORF4a,Orf4a,HCoV_ORF4a,CHPT1,9.334967443,2.05E-05
ORF4a,Orf4a,HCoV_ORF4a,COG6,11.1614241,3.17E-05
ORF4a,Orf4a,HCoV_ORF4a,COG7,11.44858745,4.34E-05
ORF4a,Orf4a,HCoV_ORF4a,SAAL1,9.454798962,9.41E-06
ORF4a,Orf4a,HCoV_ORF4a,TLCD1,7.071717496,7.53E-04
ORF4a,Orf4a,HCoV_ORF4a,VPS16,8.779882743,1.14E-05
ORF4a,Orf4a,HCoV_ORF4a,FITM2,8.12420414,5.87E-04
ORF4a,Orf4a,HCoV_ORF4a,PAQR5,7.376242058,1.99E-04
ORF4a,Orf4a,HCoV_ORF4a,SLC25A52...,9.205521639,2.04E-04
ORF4a,Orf4a,HCoV_ORF4a,HM13,6.638211423,1.99E-04
ORF4a,Orf4a,HCoV_ORF4a,CLCC1,6.113136542,1.55E-04
ORF4a,Orf4a,HCoV_ORF4a,DPY19L2...,6.664940009,5.64E-04
ORF6,Orf6,SARS_CoV_ORF6,SARS_CoV_ORF6,12.59530332,0.00E+00
ORF6,Orf6,SARS_CoV2_ORF6,SARS_CoV2_ORF6,7.579777464,1.36E-15
ORF6,Orf6,SARS_CoV2_ORF6,SARS_CoV2_NSP3_macroD,7.877229978,1.53E-75
ORF7a,Orf7a,SARS_CoV_ORF7a,ATM,7.766428779,1.09E-05
ORF7a,Orf7a,SARS_CoV_ORF7a,STOML2,9.508185097,3.40E-05
ORF7a,Orf7a,SARS_CoV_ORF7a,NSF,8.286738284,2.79E-04
ORF7a,Orf7a,SARS_CoV_ORF7a,USP34,7.369610715,8.40E-97
ORF7a,Orf7a,SARS_CoV_ORF7a,ATP13A1,9.544150177,5.88E-05
ORF7a,Orf7a,SARS_CoV_ORF7a,ATR,7.294084517,1.93E-36
ORF7a,Orf7a,SARS_CoV_ORF7a,INTS2,7.349375074,7.94E-37
ORF7a,Orf7a,SARS_CoV_ORF7a,FANCI,7.588043318,4.28E-05
ORF7a,Orf7a,SARS_CoV_ORF7a,TMEM168,10.74349587,1.09E-288
ORF7a,Orf7a,SARS_CoV_ORF7a,NUP188,4.075650359,2.16E-05
ORF7a,Orf7a,SARS_CoV_ORF7a,NUP205,3.089265896,3.18E-67
ORF7a,Orf7a,SARS_CoV_ORF7a,TUT1,7.37231944,4.77E-06
ORF7a,Orf7a,SARS_CoV_ORF7a,CDK5RAP3,7.885999411,2.32E-04
ORF7a,Orf7a,SARS_CoV_ORF7a,INTS1,8.156624433,9.91E-04
ORF7a,Orf7a,SARS_CoV_ORF7a,NCAPD3,7.825931404,2.93E-04
ORF7a,Orf7a,SARS_CoV_ORF7a,XPO5,8.676903197,1.52E-05
ORF7a,Orf7a,SARS_CoV_ORF7a,FAM20B,10.54104818,0.00E+00
ORF7a,Orf7a,SARS_CoV_ORF7a,STK11IP,6.58726129,4.50E-06
ORF7a,Orf7a,SARS_CoV_ORF7a,INTS4,7.222066541,3.50E-04
ORF7a,Orf7a,SARS_CoV_ORF7a,INTS12,7.392258081,6.21E-15
ORF7a,Orf7a,SARS_CoV_ORF7a,PRKDC,2.634562541,9.03E-14
ORF7a,Orf7a,SARS_CoV_ORF7a,SMPD4,2.910108251,2.92E-04
ORF7a,Orf7a,SARS_CoV_ORF7a,SARS_CoV2_ORF7a...,16.61939819,0.00E+00
ORF7a,Orf7a,SARS_CoV2_ORF7a,NF1,8.971727793,8.59E-04
ORF7a,Orf7a,SARS_CoV2_ORF7a,IPO11,8.053190709,4.43E-119
ORF7a,Orf7a,SARS_CoV2_ORF7a,ATM,8.44654676,2.34E-07
ORF7a,Orf7a,SARS_CoV2_ORF7a,NCAPG2,7.456811664,1.77E-10
ORF7a,Orf7a,SARS_CoV2_ORF7a,USP34,8.123319411,1.79E-278
ORF7a,Orf7a,SARS_CoV2_ORF7a,L2HGDH,7.809974432,3.02E-40
ORF7a,Orf7a,SARS_CoV2_ORF7a,THADA,7.506207046,6.02E-23
ORF7a,Orf7a,SARS_CoV2_ORF7a,AGMAT,7.184751813,1.66E-05
ORF7a,Orf7a,SARS_CoV2_ORF7a,RIF1,4.055670229,5.46E-05
ORF7a,Orf7a,SARS_CoV2_ORF7a,DYNC2H1,10.13153441,1.86E-239
ORF7a,Orf7a,SARS_CoV2_ORF7a,MDN1,2.788849839,1.30E-04
ORF7a,Orf7a,SARS_CoV2_ORF7a,NUP93,2.87886406,4.77E-25
ORF7a,Orf7a,SARS_CoV2_ORF7a,UBE3C,8.852598247,5.10E-15
ORF7a,Orf7a,SARS_CoV2_ORF7a,BTAF1,7.684465689,2.68E-08
ORF7a,Orf7a,SARS_CoV2_ORF7a,COG3,7.095714514,6.37E-53
ORF7a,Orf7a,SARS_CoV2_ORF7a,FASTKD1,9.013775094,2.09E-107
ORF7a,Orf7a,SARS_CoV2_ORF7a,PDS5A,2.563215823,1.19E-04
ORF7a,Orf7a,SARS_CoV2_ORF7a,INTS5,6.835725577,3.49E-04
ORF7a,Orf7a,SARS_CoV2_ORF7a,ATP13A1,10.72299569,2.18E-05
ORF7a,Orf7a,SARS_CoV2_ORF7a,TTI1,6.621736576,2.20E-42
ORF7a,Orf7a,SARS_CoV2_ORF7a,ATR,8.276153049,0.00E+00
ORF7a,Orf7a,SARS_CoV2_ORF7a,RNF213,2.410940543,3.39E-28
ORF7a,Orf7a,SARS_CoV2_ORF7a,SARS_CoV2_N,9.554270014,8.07E-48
ORF7a,Orf7a,SARS_CoV2_ORF7a,INTS2,8.453641936,6.87E-109
ORF7a,Orf7a,SARS_CoV2_ORF7a,FANCI,8.391313912,7.47E-07
ORF7a,Orf7a,SARS_CoV2_ORF7a,PFKP,2.435559472,3.65E-04
ORF7a,Orf7a,SARS_CoV2_ORF7a,SARS_CoV2_ORF9b,7.637560642,7.67E-32
ORF7a,Orf7a,SARS_CoV2_ORF7a,NUBPL,5.563974743,6.53E-07
ORF7a,Orf7a,SARS_CoV2_ORF7a,COG1,8.377577049,1.26E-152
ORF7a,Orf7a,SARS_CoV2_ORF7a,INTS8,7.73307805,2.77E-28
ORF7a,Orf7a,SARS_CoV2_ORF7a,COG2,6.820169545,4.18E-72
ORF7a,Orf7a,SARS_CoV2_ORF7a,DOCK5,8.245806531,7.30E-04
ORF7a,Orf7a,SARS_CoV2_ORF7a,HCoV_ORF3,7.549378637,1.03E-06
ORF7a,Orf7a,SARS_CoV2_ORF7a,TMEM168,10.96423805,6.50E-234
ORF7a,Orf7a,SARS_CoV2_ORF7a,TTC27,5.789555289,9.27E-04
ORF7a,Orf7a,SARS_CoV2_ORF7a,ELMO2,7.329775986,1.85E-05
ORF7a,Orf7a,SARS_CoV2_ORF7a,XPOT,8.486053004,4.43E-04
ORF7a,Orf7a,SARS_CoV2_ORF7a,NUP188,4.808450889,1.16E-05
ORF7a,Orf7a,SARS_CoV2_ORF7a,LTN1,7.888541751,5.89E-35
ORF7a,Orf7a,SARS_CoV2_ORF7a,TUT1,8.734708804,6.82E-60
ORF7a,Orf7a,SARS_CoV2_ORF7a,FANCD2,8.209156463,5.16E-04
ORF7a,Orf7a,SARS_CoV2_ORF7a,OAT,9.996192472,5.40E-07
ORF7a,Orf7a,SARS_CoV2_ORF7a,NDUFA12,7.629317689,8.04E-04
ORF7a,Orf7a,SARS_CoV2_ORF7a,PC,8.14897118,4.92E-77
ORF7a,Orf7a,SARS_CoV2_ORF7a,TBC1D8,7.563668433,1.29E-45
ORF7a,Orf7a,SARS_CoV2_ORF7a,PSAT1,7.023653133,0.000393245
ORF7a,Orf7a,SARS_CoV2_ORF7a,SCAI,9.402585101,0.00E+00
ORF7a,Orf7a,SARS_CoV2_ORF7a,INTS1,8.379258495,6.19E-04
ORF7a,Orf7a,SARS_CoV2_ORF7a,NCAPD3,8.01575753,2.81E-04
ORF7a,Orf7a,SARS_CoV2_ORF7a,ARFGEF1,8.892399839,1.91E-134
ORF7a,Orf7a,SARS_CoV2_ORF7a,XPO5,9.644296576,4.69E-20
ORF7a,Orf7a,SARS_CoV2_ORF7a,FAM20B,10.30061392,1.13E-108
ORF7a,Orf7a,SARS_CoV2_ORF7a,STK11IP,8.448156922,6.66E-94
ORF7a,Orf7a,SARS_CoV2_ORF7a,INTS4,8.466435818,1.09E-05
ORF7a,Orf7a,SARS_CoV2_ORF7a,NLRX1,8.421801688,3.23E-36
ORF7a,Orf7a,SARS_CoV2_ORF7a,RANBP6,6.930855926,4.21E-09
ORF7a,Orf7a,SARS_CoV2_ORF7a,COG7,8.020382431,4.48E-25
ORF7a,Orf7a,SARS_CoV2_ORF7a,INTS12,7.439063852,1.13E-17
ORF7a,Orf7a,SARS_CoV2_ORF7a,SARS_CoV2_ORF7a...,17.82896693,0.00E+00
ORF7b,Orf7b,SARS_CoV_ORF7b,GPR89A...,9.762280386,1.03E-90
ORF7b,Orf7b,SARS_CoV_ORF7b,GOLM1,7.866483151,1.62E-51
ORF7b,Orf7b,SARS_CoV_ORF7b,TMUB1,6.270485946,7.26E-04
ORF7b,Orf7b,SARS_CoV_ORF7b,SRPRA,10.02619761,1.26E-08
ORF7b,Orf7b,SARS_CoV_ORF7b,RFT1,7.006194301,1.51E-06
ORF7b,Orf7b,SARS_CoV_ORF7b,LDLR,8.54295249,4.40E-99
ORF7b,Orf7b,SARS_CoV_ORF7b,NRG1,6.592440721,1.52E-05
ORF7b,Orf7b,SARS_CoV_ORF7b,KLHDC2,5.980566631,6.78E-05
ORF7b,Orf7b,SARS_CoV_ORF7b,MPZL1,13.00397478,0.00E+00
ORF7b,Orf7b,SARS_CoV_ORF7b,PMEPA1,8.747598765,6.35E-81
ORF7b,Orf7b,SARS_CoV_ORF7b,RNF19A,6.675110968,6.76E-04
ORF7b,Orf7b,SARS_CoV_ORF7b,FAS,6.97099295,4.32E-05
ORF7b,Orf7b,SARS_CoV_ORF7b,SPNS1,8.67943165,2.03E-05
ORF7b,Orf7b,SARS_CoV_ORF7b,GNA13,7.871378462,2.57E-04
ORF7b,Orf7b,SARS_CoV_ORF7b,VAMP4,8.700390852,1.17E-21
ORF7b,Orf7b,SARS_CoV_ORF7b,B4GALT7,7.801241756,7.78E-53
ORF7b,Orf7b,SARS_CoV_ORF7b,PGAP2,7.373884655,5.70E-05
ORF7b,Orf7b,SARS_CoV_ORF7b,LRP12,8.077732379,5.85E-06
ORF7b,Orf7b,SARS_CoV_ORF7b,ACVR1B,6.47383058,3.20E-05
ORF7b,Orf7b,SARS_CoV_ORF7b,STX2,8.539623846,1.87E-99
ORF7b,Orf7b,SARS_CoV_ORF7b,TVP23C...,9.820105868,6.22E-45
ORF7b,Orf7b,SARS_CoV_ORF7b,TM9SF1,8.915572583,1.11E-05
ORF7b,Orf7b,SARS_CoV_ORF7b,CYBRD1,8.700130773,5.00E-05
ORF7b,Orf7b,SARS_CoV_ORF7b,LCLAT1,7.855090795,6.07E-06
ORF7b,Orf7b,SARS_CoV_ORF7b,HMOX2,8.464579475,2.23E-201
ORF7b,Orf7b,SARS_CoV_ORF7b,SCARB1,10.26871652,0.00E+00
ORF7b,Orf7b,SARS_CoV_ORF7b,SEMA4C,5.94526174,2.69E-04
ORF7b,Orf7b,SARS_CoV_ORF7b,DPY19L3,8.2944816,2.95E-37
ORF7b,Orf7b,SARS_CoV_ORF7b,TMED7...,9.921552841,5.74E-116
ORF7b,Orf7b,SARS_CoV_ORF7b,METTL16,7.488565997,9.99E-97
ORF7b,Orf7b,SARS_CoV_ORF7b,VAMP3,7.219649476,3.21E-05
ORF7b,Orf7b,SARS_CoV_ORF7b,BSCL2,9.115246671,2.89E-147
ORF7b,Orf7b,SARS_CoV_ORF7b,ERBB2...,11.94835481,7.63E-06
ORF7b,Orf7b,SARS_CoV_ORF7b,GINM1,6.765946584,6.94E-11
ORF7b,Orf7b,SARS_CoV_ORF7b,FLRT3,8.570985299,0
ORF7b,Orf7b,SARS_CoV_ORF7b,IMMP1L,11.23462386,1.10E-217
ORF7b,Orf7b,SARS_CoV_ORF7b,TNFRSF10B,6.812826239,6.18E-04
ORF7b,Orf7b,SARS_CoV_ORF7b,SPINT2,11.77954176,4.44E-12
ORF7b,Orf7b,SARS_CoV_ORF7b,MTCH1,11.31331176,2.16E-111
ORF7b,Orf7b,SARS_CoV_ORF7b,NEO1,10.07669964,0.00E+00
ORF7b,Orf7b,SARS_CoV_ORF7b,LMAN1,8.16478268,2.93E-25
ORF7b,Orf7b,SARS_CoV_ORF7b,GOLGB1,7.881355599,9.03E-05
ORF7b,Orf7b,SARS_CoV_ORF7b,DAD1,9.992955759,1.32E-88
ORF7b,Orf7b,SARS_CoV_ORF7b,LTBR,6.062280291,1.06E-04
ORF7b,Orf7b,SARS_CoV_ORF7b,ENTPD4,7.74905959,1.04E-05
ORF7b,Orf7b,SARS_CoV_ORF7b,ZMPSTE24,7.267868686,4.62E-54
ORF7b,Orf7b,SARS_CoV_ORF7b,GALNT12,7.453144313,2.74E-05
ORF7b,Orf7b,SARS_CoV_ORF7b,NDFIP2,6.069331408,2.73E-04
ORF7b,Orf7b,SARS_CoV_ORF7b,EPHA2,8.722956796,1.37E-06
ORF7b,Orf7b,SARS_CoV_ORF7b,SORT1,6.971456479,2.25E-05
ORF7b,Orf7b,SARS_CoV_ORF7b,MEAK7,6.505926458,9.13E-05
ORF7b,Orf7b,SARS_CoV_ORF7b,SAMD8,5.681848838,7.55E-04
